Initiator,Timestamp,Mentions
238743,1341167366,3369
156007,1341167368,3369
408440,1341167381,3369
23120,1341167391,3369
318636,1341167393,318635
253403,1341167398,3369
193604,1341167410,3369
375587,1341167420,3369
47615,1341167431,3369
47615,1341431841,19966
81202,1341167432,3369
204230,1341167437,3369
362218,1341167442,3369
221069,1341167449,3369
265531,1341167466,3369
144977,1341167470,3369
171050,1341167489,3369
406349,1341167498,3369
195518,1341167505,3369
281188,1341167507,3369
313724,1341167507,3369
313724,1341371788,463
313724,1341380687,383
89922,1341167507,88
196662,1341167521,250519
257364,1341167523,3369
315864,1341167532,3369
96937,1341167534,3369
367713,1341167539,3369
6443,1341167540,57654
6443,1341343879,519
272099,1341167541,3369
429523,1341167545,3369
371975,1341167578,3369
258538,1341167579,3369
239074,1341167600,3369
77602,1341167604,3369
420960,1341167628,3369
318634,1341167633,3369
240922,1341167638,3369
131967,1341167638,3369
413485,1341167638,3369
412042,1341167644,3369
331303,1341167645,3369
402673,1341167645,3369
402673,1341378707,"27483, 47010, 1276"
449554,1341167653,3369
449554,1341168269,3369
239144,1341167659,3369
179322,1341167675,3369
179322,1341242799,87770
179322,1341242955,87770
179322,1341266044,87770
191005,1341167675,3369
434429,1341167705,3369
275554,1341167707,3369
347428,1341167712,3369
337321,1341167729,3369
396685,1341167737,3369
397486,1341167745,3369
176388,1341167749,3369
195517,1341167750,3369
234305,1341167759,3369
398391,1341167774,3369
357827,1341167779,3369
242724,1341167784,3369
193679,1341167802,3369
390215,1341167814,3369
425467,1341167820,3369
425467,1341329173,88
425467,1341419125,1895
69308,1341167825,88
75578,1341167840,3369
23910,1341167879,93476
23910,1341205255,21979
23910,1341495418,57948
422561,1341167887,3369
434877,1341167902,3369
28673,1341167903,28673
28673,1341212206,28673
28673,1341388183,65860
28673,1341397395,65860
23116,1341167918,12641
229230,1341167921,3369
362624,1341167925,3369
419211,1341167940,3369
312498,1341167964,3369
370624,1341167983,3369
356993,1341167984,356993
150704,1341167987,3369
403726,1341168024,3369
242523,1341168029,143210
418633,1341168048,3369
399551,1341168076,3369
430894,1341168079,3369
208505,1341168087,88
165573,1341168090,4730
92037,1341168102,3369
92037,1341168514,3369
92037,1341384145,6429
65106,1341168119,250519
217029,1341168123,260344
217029,1341376247,88
344115,1341168148,3369
400283,1341168149,3369
400283,1341379515,677
400283,1341380649,"88, 3998"
400283,1341586177,"88, 39708"
400283,1341586727,220825
447580,1341168180,3369
53718,1341168194,109267
348573,1341168194,3369
37412,1341168197,3369
53787,1341168198,109267
342442,1341168202,3369
392032,1341168218,3369
262151,1341168224,3369
78041,1341168224,3369
320256,1341168232,3369
274649,1341168239,3369
255055,1341168253,4
228656,1341168267,3369
406739,1341168269,3369
423818,1341168282,3369
244191,1341168282,3369
384806,1341168289,3369
398361,1341168319,3369
143211,1341168333,109267
417244,1341168340,3369
248527,1341168344,3369
386384,1341168358,3369
386384,1341394679,12664
280645,1341168358,3369
303711,1341168388,41382
303711,1341415240,13808
135079,1341168412,193932
294956,1341168413,3369
435205,1341168420,3369
291044,1341168438,3369
248899,1341168441,3369
348184,1341168460,3369
348184,1341490030,403
295761,1341168481,3369
25018,1341168541,5021
373515,1341168542,3369
406373,1341168555,3369
225122,1341168567,3369
167739,1341168568,3369
282095,1341168572,3369
308370,1341168598,3369
240547,1341168614,3369
240547,1341537268,195232
142826,1341168642,109267
142826,1341381385,88
142826,1341385621,104774
142826,1341481735,216
280814,1341168647,414939
280425,1341168656,3369
53859,1341168664,109267
321061,1341168688,3369
63644,1341168690,4475
333973,1341168710,3369
301695,1341168711,3369
4475,1341168726,"63644, 4475"
40973,1341168731,9951
40973,1341176870,31903
40973,1341340671,23278
40973,1341376918,103906
40973,1341408678,138368
40973,1341409877,2572
40973,1341410297,"5393, 7414"
40973,1341412381,310853
40973,1341412938,553
40973,1341412982,82717
40973,1341414076,143513
40973,1341414218,93158
40973,1341414605,54898
40973,1341420867,220
40973,1341429403,10121
40973,1341445078,183404
40973,1341447040,95855
40973,1341448707,"40973, 40984"
40973,1341501144,259850
40973,1341508444,62606
40973,1341515348,10376
40973,1341674546,60845
40973,1341674943,265030
428614,1341168740,3369
411554,1341168749,"250519, 3369"
51319,1341168771,9951
51319,1341384265,88
216374,1341168783,3369
123165,1341168799,9951
53810,1341168800,109267
64367,1341168804,"84647, 3604"
64367,1341284166,511
64367,1341408365,1988
64367,1341408860,349
64367,1341408903,349
64367,1341408961,677
64367,1341408994,349
64367,1341409259,5335
64367,1341409279,88
64367,1341409343,31650
64367,1341409519,5335
64367,1341409710,677
64367,1341409804,5226
64367,1341409838,"16210, 5335"
64367,1341410703,29588
64367,1341411089,5335
64367,1341418539,349
64367,1341418710,5335
64367,1341545951,58686
64367,1341546196,1984
64367,1341624406,9964
47460,1341168833,110903
47460,1341330832,13123
47460,1341331065,12751
47460,1341385940,50901
47460,1341434798,47460
365162,1341168840,3369
234003,1341168847,3369
81602,1341168858,"250519, 3369"
81602,1341342990,5193
81602,1341383370,"213, 7242"
81602,1341436724,51849
62877,1341168867,3369
290717,1341168871,3369
421819,1341168876,3369
421819,1341400021,14454
162719,1341168890,109267
384946,1341168902,3369
387719,1341168916,3369
424730,1341168920,3369
367675,1341168950,3369
395786,1341168957,3369
329815,1341168959,220
443594,1341168964,3369
243282,1341168986,68285
362314,1341168992,3369
302527,1341169024,3369
112582,1341169030,3369
261145,1341169089,3369
5021,1341169101,5021
5021,1341387846,28664
118927,1341169154,3369
118927,1341382798,330
209567,1341169164,143210
12641,1341169168,23116
12641,1341394392,503
276745,1341169169,3369
179622,1341169171,41382
272516,1341169185,250519
73591,1341169233,3369
38327,1341169233,36810
38327,1341169312,3547
38327,1341378708,49089
38327,1341388288,88
251497,1341169279,96660
258317,1341169280,242386
258317,1341428812,248
424033,1341169314,3369
221823,1341169319,88
440378,1341169371,3369
274049,1341169376,250519
274049,1341379628,383
455039,1341169408,3369
213439,1341169423,3369
201649,1341169429,3369
346096,1341169457,250519
250626,1341169517,3369
350824,1341169520,3369
264285,1341169520,147068
324358,1341169562,3369
347081,1341169565,3369
46031,1341169586,250519
46031,1341426091,"17752, 519"
430142,1341169589,3369
371956,1341169613,3369
23214,1341169639,110903
23214,1341419097,"677, 2177"
23214,1341651787,99725
279805,1341169678,3369
209664,1341169680,88
209664,1341602395,485
209664,1341602447,485
80281,1341169742,142826
15717,1341169753,65644
310788,1341169760,3369
24658,1341169772,179622
238911,1341169773,3369
65032,1341169786,12641
65032,1341661952,38833
235296,1341169845,3369
9951,1341169862,164151
9951,1341234499,81715
9951,1341383919,"241776, 130783"
9951,1341400783,"186184, 183404"
141204,1341169866,3369
454734,1341169882,"63644, 4475"
203046,1341169924,253289
430600,1341169928,3369
286355,1341169931,203705
215785,1341169931,3369
290304,1341169957,290304
252636,1341169992,3369
411422,1341170022,3369
149249,1341170055,3369
397128,1341170056,250519
395194,1341170062,3369
421370,1341170069,3369
321079,1341170125,88
400242,1341170127,3369
182979,1341170184,3369
182979,1341486173,10030
182979,1341498272,"238482, 3369"
381032,1341170242,3369
191445,1341170243,3369
205891,1341170251,677
131388,1341170340,177050
375746,1341170354,3369
11876,1341170357,13808
11876,1341174667,"4665, 26139"
11876,1341351192,13808
11876,1341409293,"2417, 11876"
11876,1341409299,11876
11876,1341410148,103451
11876,1341412359,"52812, 11876"
11876,1341425428,"4665, 26139"
11876,1341425803,11876
383308,1341170360,3369
355203,1341170366,3369
18975,1341170367,88
363009,1341170399,3369
214042,1341170458,3369
214042,1341409517,677
404017,1341170482,3369
376903,1341170536,3369
436484,1341170537,3369
313283,1341170547,4
108653,1341170549,3369
132829,1341170551,2417
132829,1341478484,2417
70408,1341170556,4475
166842,1341170578,3369
71909,1341170615,22648
447036,1341170631,3369
424443,1341170654,3369
126458,1341170683,"22240, 36091"
126458,1341254449,5226
126458,1341378094,88
126458,1341379066,13798
126458,1341384462,22240
126458,1341384590,22240
126458,1341384954,7744
126458,1341386930,43347
126458,1341417073,32445
126458,1341470631,4336
126458,1341575898,85739
51166,1341170683,88
51166,1341478054,40020
140109,1341170714,15483
140109,1341577501,19215
240896,1341170715,677
240896,1341379800,677
397066,1341170771,3369
271257,1341170778,88
271257,1341388512,4259
81666,1341170782,32641
297624,1341170809,3369
297624,1341171156,88
297624,1341385179,"13813, 3998"
137584,1341170821,4
396362,1341170896,3369
405749,1341170970,3369
288008,1341171038,3369
1805,1341171042,180482
1805,1341398119,10438
141930,1341171086,69529
413395,1341171122,3369
289650,1341171123,3369
171763,1341171124,228379
171763,1341251417,228379
171763,1341381733,1988
171763,1341382436,137081
105170,1341171156,75908
117033,1341171172,"125436, 117034"
117033,1341586716,315386
117033,1341586724,"5183, 315386"
131640,1341171172,119769
22743,1341171185,88
259769,1341171188,3369
119769,1341171218,131640
119769,1341374965,88
43712,1341171227,88
5695,1341171235,88
242812,1341171244,3369
67601,1341171276,3369
398291,1341171310,3369
426280,1341171322,3369
426280,1341395178,718
81173,1341171326,1296
7185,1341171331,38602
7185,1341410743,"3115, 2320"
179254,1341171360,180482
179254,1341404368,182890
398971,1341171392,88
38602,1341171395,"38602, 7185"
38602,1341214909,68633
38602,1341215032,68633
38602,1341215833,245376
38602,1341261935,65634
38602,1341298596,"65634, 38602"
38602,1341388838,"24974, 104193, 175358"
38602,1341389368,151857
38602,1341390044,104193
38602,1341584135,65634
38602,1341584825,48946
38602,1341648937,44119
38602,1341648943,20187
38602,1341650933,2673
38602,1341656615,46750
38602,1341667038,19679
38602,1341682771,46687
259593,1341171416,3369
259593,1341303807,3482
125436,1341171422,"125436, 117034"
125436,1341327825,5207
125436,1341581710,10111
125436,1341581715,"43701, 5208"
372884,1341171438,3369
427276,1341171439,3369
162325,1341171454,"38602, 7185"
185595,1341171465,"63644, 4475"
185595,1341478853,4309
367674,1341171475,3369
120115,1341171515,"63644, 4475, 185595"
149053,1341171645,143210
98831,1341171672,88512
98831,1341171700,88512
347622,1341171679,250519
21782,1341171711,1296
21782,1341330985,"6940, 32972"
21782,1341421301,71552
21782,1341422093,"21782, 71552"
63070,1341171745,3369
62883,1341171774,"26398, 63931"
62883,1341379442,36982
106211,1341171802,"26398, 63931"
106211,1341384434,110903
173422,1341171806,3369
451012,1341171807,3369
11978,1341171832,"1296, 21782"
173391,1341171915,41382
173391,1341257990,3369
104521,1341171928,3369
325810,1341171973,3369
230147,1341172003,136724
230147,1341326835,79397
175567,1341172023,3369
40249,1341172024,6940
40249,1341384328,56270
12042,1341172038,5371
142408,1341172039,16460
142408,1341480958,142409
52322,1341172049,"1296, 21782"
52322,1341402011,30674
405667,1341172081,143210
184039,1341172087,6940
184039,1341382578,88
184039,1341382978,29864
184039,1341384299,88
184039,1341388251,310048
107,1341172105,4
86903,1341172187,63931
86903,1341172710,6940
86903,1341240978,9021
86903,1341242660,"9036, 9021, 50218"
86903,1341385765,"16527, 35376"
86903,1341387695,14615
86903,1341409324,37173
86903,1341414098,35375
86903,1341417771,31850
86903,1341418209,31850
86903,1341432089,9036
86903,1341518786,"9021, 35376"
86903,1341534325,9021
86903,1341687101,2014
86903,1341687107,2014
379012,1341172219,3369
58870,1341172226,4
343014,1341172246,3369
56543,1341172249,6434
16869,1341172254,88
43055,1341172258,22648
43055,1341176246,"43056, 71909"
427168,1341172269,3369
445427,1341172282,3369
133810,1341172402,3369
324345,1341172441,31617
171691,1341172453,1296
265700,1341172621,3369
242626,1341172659,3369
78109,1341172674,4
365519,1341172696,3369
234955,1341172715,3369
8897,1341172718,88
8897,1341172827,88
8897,1341347567,8767
226133,1341172720,3369
5114,1341172771,63931
5114,1341370527,"11946, 5280"
146284,1341172862,88
146284,1341384753,88
146284,1341385531,88
146284,1341672616,88
273680,1341172864,3369
244358,1341173011,3369
78556,1341173114,93806
77400,1341173142,57967
77400,1341346949,19913
77400,1341382363,14584
236064,1341173182,171763
332563,1341173188,48768
212363,1341173199,3369
111181,1341173200,1296
111181,1341381964,205
175065,1341173201,26092
175065,1341262106,2014
175065,1341262419,677
175065,1341263040,88
175065,1341323794,2417
175065,1341326157,6241
175065,1341385025,88
175065,1341385718,677
175065,1341399505,74779
43322,1341173222,"1296, 21782"
43322,1341258860,"11264, 64500"
43322,1341481836,29799
375626,1341173237,3369
78770,1341173306,110903
78770,1341405156,519
78770,1341408763,1062
78770,1341438117,46117
353830,1341173316,3369
136907,1341173326,4
44316,1341173490,4665
208623,1341173564,3369
292035,1341173616,292033
292035,1341174793,"292035, 292033"
292035,1341175532,292033
99573,1341173669,250519
239829,1341173691,3369
152985,1341173711,24261
365518,1341173741,3369
362327,1341173756,3369
208442,1341173787,3369
35985,1341173794,88
404337,1341173796,3369
243025,1341173818,6940
356177,1341173820,3369
414073,1341173856,3369
446962,1341173869,3369
367874,1341173923,3369
62001,1341173938,9951
14170,1341173943,250519
43056,1341173943,43055
409193,1341173957,3369
409193,1341409189,88
272765,1341173963,88
113319,1341173970,24261
365400,1341173973,3369
420683,1341173979,3369
81405,1341174022,250519
81405,1341255336,12751
81405,1341375060,88
81405,1341377317,5226
81405,1341377679,1988
81405,1341378058,4259
81405,1341378131,88
81405,1341378271,39564
81405,1341381316,677
81405,1341382783,13813
81405,1341382947,18792
81405,1341383016,"81405, 18792"
81405,1341383092,54258
81405,1341383423,88
81405,1341384188,51168
81405,1341384217,"81405, 51168"
81405,1341384852,519
81405,1341385624,127478
81405,1341385792,27484
81405,1341385983,349
81405,1341386332,88
81405,1341386460,88
81405,1341422049,26
81405,1341423220,14454
81405,1341424885,88
81405,1341430676,29806
81405,1341432496,44183
81405,1341442503,211
81405,1341447289,3808
81405,1341450940,6373
81405,1341452381,7477
81405,1341544162,"10214, 5005"
66279,1341174093,"98639, 121801"
66279,1341223485,145580
66279,1341296755,32972
66279,1341379172,35376
66279,1341382321,88
66279,1341382762,119391
66279,1341384640,41385
66279,1341387979,63731
66279,1341388246,165698
66279,1341392776,27738
11744,1341174123,1134
11744,1341591975,23236
38198,1341174130,6940
419047,1341174136,3369
419047,1341174183,4412
98639,1341174149,"98639, 121801"
98639,1341388721,165698
6551,1341174156,"5114, 63931"
6551,1341423127,88
6551,1341423252,88
6551,1341423556,88
6551,1341426647,88
432658,1341174164,7690
42311,1341174169,"531, 1134"
197923,1341174175,3369
385820,1341174214,3369
394570,1341174249,3369
379028,1341174257,3369
379028,1341174350,317
379028,1341550727,2353
111185,1341174269,1296
294978,1341174270,3369
426569,1341174352,26139
78043,1341174364,407
78043,1341471228,677
126878,1341174397,4665
126878,1341378849,29280
126878,1341513979,"13813, 3998"
126878,1341551144,2356
126878,1341551585,"164902, 63920"
257829,1341174418,3369
26054,1341174430,317
270306,1341174488,3369
416416,1341174495,3369
178008,1341174534,3369
284917,1341174535,"88, 50434"
226372,1341174556,3369
292033,1341174625,292035
292033,1341176117,292035
444567,1341174666,3369
417826,1341174686,3369
200711,1341174688,3369
438386,1341174694,2681
319162,1341174704,3369
12843,1341174751,1134
12843,1341608823,7960
37308,1341174759,37317
37308,1341386194,16618
279771,1341174775,3369
219490,1341174815,"3604, 63931"
219490,1341345225,27483
183768,1341174818,88
63090,1341174829,3369
272349,1341174895,250519
133265,1341174910,3369
122756,1341174931,2417
122756,1341406599,28384
122756,1341493809,"13813, 88, 3998"
46733,1341174943,37317
46733,1341558757,68682
244093,1341174969,63931
121801,1341175000,"98639, 121801"
121801,1341399141,28476
262258,1341175007,3369
67062,1341175056,3369
141756,1341175177,3369
426786,1341175197,3369
145501,1341175204,25589
145501,1341178417,98100
145501,1341234978,64911
145501,1341259311,48552
37318,1341175204,37317
13578,1341175264,88
98100,1341175271,"145501, 25589"
98100,1341175376,"145501, 201893"
98100,1341234748,64911
280783,1341175319,6940
333584,1341175334,3369
264874,1341175340,3369
448155,1341175343,3369
339266,1341175355,3369
178634,1341175356,3369
272348,1341175366,250519
429815,1341175382,3369
110463,1341175392,35376
110463,1341176007,35376
110463,1341586194,16358
50570,1341175429,37317
201893,1341175442,"145501, 98100"
96734,1341175464,3369
81674,1341175499,"51994, 64965"
81674,1341187578,59000
81674,1341232182,10815
81674,1341244109,"2517, 15862"
81674,1341281570,2517
81674,1341290765,"35726, 22470"
81674,1341290854,"35726, 22470"
279050,1341175590,3369
300580,1341175749,3369
295742,1341175758,3369
93481,1341175767,1134
108920,1341175813,88
108920,1341503822,88
108920,1341504089,88
286030,1341175822,3369
411443,1341175825,3369
411443,1341374875,3369
220557,1341175891,23578
220557,1341343836,4368
220557,1341503312,2014
220557,1341509607,56229
220557,1341509824,91948
220557,1341509996,122599
220557,1341512522,17109
220557,1341512869,2941
23497,1341175896,26762
449315,1341175926,3369
182007,1341175938,4098
182007,1341379082,88
182007,1341379799,88
182007,1341381431,88
182007,1341382174,4098
182007,1341386631,50901
182007,1341388131,88
213897,1341175979,3369
289536,1341175988,3369
300607,1341175996,3369
299557,1341176054,3369
415380,1341176064,3369
4310,1341176087,250519
238481,1341176140,3369
238481,1341176206,182979
188676,1341176147,250519
100152,1341176181,2417
310040,1341176282,3369
7617,1341176309,250519
125640,1341176339,3369
380529,1341176356,143210
64965,1341176369,"51994, 64965"
215859,1341176480,88
386972,1341176506,3369
32641,1341176554,81666
304001,1341176607,3369
69034,1341176667,3369
69034,1341176918,69034
453007,1341176692,3369
387811,1341176738,3369
93249,1341176768,3369
93249,1341601735,815
408238,1341176877,3369
74376,1341176897,"37317, 37308"
74376,1341177460,27484
74376,1341490061,2014
52093,1341176906,87669
451267,1341176925,3369
28331,1341176965,63931
28331,1341333045,15538
28331,1341383154,677
28331,1341394166,677
28331,1341432612,7274
109994,1341176995,84647
109994,1341270740,"92274, 11991"
109994,1341270818,92274
109994,1341384553,"13813, 3998"
415002,1341177049,3369
158955,1341177058,404928
158955,1341177668,404928
158955,1341369155,15285
158955,1341369271,"116966, 15538"
158955,1341373948,27029
158955,1341380032,3998
158955,1341380415,3998
158955,1341380432,1988
158955,1341381035,1988
158955,1341381478,"88, 3998"
158955,1341381496,349
158955,1341381508,1988
158955,1341381690,88
158955,1341381783,1988
158955,1341381896,27483
158955,1341382757,13813
158955,1341383376,"13813, 3998"
158955,1341383612,88
158955,1341385330,88
158955,1341386828,14600
87770,1341177175,3369
405525,1341177214,220
405525,1341242586,88
311589,1341177216,3369
370877,1341177219,3369
327431,1341177255,67062
404928,1341177278,404928
421605,1341177279,385188
337624,1341177285,250519
283284,1341177332,3369
200371,1341177337,3369
250393,1341177360,3369
170844,1341177389,43684
452423,1341177390,3369
233128,1341177427,1296
234582,1341177537,214111
73709,1341177602,27484
73709,1341293874,47697
73709,1341323381,53930
73709,1341376817,104423
73709,1341376947,27484
73709,1341378567,677
73709,1341379273,677
73709,1341385274,74783
73709,1341660794,"50026, 3547"
29963,1341177613,88
419191,1341177671,3369
353996,1341177711,24261
385188,1341177718,385188
393343,1341177797,1296
393343,1341410087,206
155554,1341177800,677
245308,1341177886,3369
61687,1341177906,3369
61687,1341316310,26320
59549,1341177935,1321
1118,1341178030,1321
1118,1341412301,6282
233404,1341178044,13808
233404,1341352783,88
233404,1341403111,88
233404,1341404014,3755
233404,1341410902,519
233404,1341442529,27864
233404,1341532338,47759
233404,1341532362,47759
118513,1341178066,116633
118513,1341183325,118514
319006,1341178070,3369
189146,1341178092,26139
189146,1341344520,88
189146,1341385061,145972
189146,1341385093,145972
189146,1341453756,"189146, 16460"
189146,1341453825,"189142, 16460"
189146,1341578947,"88, 64911, 52087"
207711,1341178103,80101
207711,1341178178,80101
207711,1341180690,80101
207711,1341268128,80101
207711,1341329177,80101
207711,1341335745,"489, 80101"
207711,1341335775,80101
207711,1341350763,"13797, 207711"
207711,1341404384,"80101, 12473"
207711,1341404496,"88, 3998, 80101"
207711,1341405133,"13813, 88, 3998"
207711,1341409179,80101
207711,1341511991,80101
57434,1341178128,118513
286094,1341178132,3369
337324,1341178133,3369
268545,1341178167,3369
116633,1341178192,116633
23346,1341178212,23314
621,1341178224,"1321, 5693"
621,1341389682,5693
621,1341390288,5693
233663,1341178238,197322
306171,1341178273,3369
234621,1341178302,116633
277329,1341178317,3369
143528,1341178376,84647
422104,1341178446,250519
422104,1341178631,3369
118988,1341178454,42
118988,1341178456,42
118988,1341677173,42
118988,1341677174,42
196491,1341178463,88
174678,1341178478,3369
257249,1341178490,42
257249,1341385667,42
378555,1341178503,3369
372075,1341178634,4
5157,1341178638,4665
311706,1341178656,3369
12792,1341178735,1321
215171,1341178738,4
7801,1341178758,12159
7801,1341252420,12081
7801,1341303062,36982
7801,1341353243,42291
7801,1341388791,3808
7801,1341394531,10708
7801,1341397600,10708
7801,1341482368,138110
7801,1341565722,89734
9514,1341178783,1321
9514,1341675307,2010
138766,1341178904,204931
138766,1341263510,5226
138766,1341266337,59025
138766,1341282181,59025
138766,1341448463,"18893, 9104"
138766,1341455370,42907
128270,1341178909,301843
76920,1341178936,3369
73710,1341178939,204931
73710,1341255514,147396
73710,1341383665,677
208355,1341178983,3369
157276,1341179023,"88, 26486"
157276,1341379084,"301, 383"
405808,1341179221,3369
4412,1341179242,4412
18895,1341179353,153143
18895,1341363721,1858
18895,1341485524,12924
18895,1341560653,"43440, 38865"
119704,1341179357,"42, 119705"
331456,1341179372,3369
336911,1341179427,3369
424465,1341179465,3369
262501,1341179503,3369
262501,1341532741,485
437050,1341179585,3369
27818,1341179606,96684
27818,1341407099,"5193, 26398"
334723,1341179638,"250519, 3369"
334723,1341374247,3369
429140,1341179933,3369
228379,1341180136,171763
228379,1341180527,171763
228379,1341349749,891
228379,1341353265,5226
51580,1341180251,42
51580,1341341033,5005
306029,1341180269,"250519, 3369"
192913,1341180283,88
400158,1341180353,3369
431919,1341180413,3369
157892,1341180511,88
292933,1341180591,3369
175035,1341180642,3369
337798,1341180649,3369
28951,1341180707,4936
28951,1341186117,1988
28951,1341306576,1988
28951,1341346905,1988
28951,1341376542,1988
28951,1341376898,1988
28951,1341377543,28951
28951,1341377869,28951
28951,1341380151,88
28951,1341380670,88
28951,1341381832,"9107, 10816"
28951,1341381888,9107
28951,1341382009,88
28951,1341382035,3998
28951,1341384322,1988
28951,1341384467,13813
28951,1341384833,28951
28951,1341387408,3604
28951,1341400459,1988
28951,1341401610,88
28951,1341431210,1988
28951,1341440700,74446
28951,1341529460,"13641, 28951"
28951,1341529493,"13641, 28951"
28951,1341529997,39853
28951,1341641819,39885
216365,1341180726,397128
243643,1341180731,3369
133756,1341180775,3369
12891,1341180853,"12810, 12895"
5123,1341180878,27484
5123,1341255810,13808
5123,1341344595,68256
5123,1341381187,"88, 3998"
5123,1341388373,14907
5123,1341396838,26398
5123,1341402794,106574
5123,1341445148,96202
5123,1341601156,"253122, 11565, 184914"
190520,1341180881,3369
171049,1341180968,3369
100127,1341181029,"80101, 207711"
100127,1341232103,"80101, 14907"
100127,1341232104,"80101, 63931"
100127,1341233924,"80101, 4665, 11876"
100127,1341277724,"80101, 27483"
100127,1341327302,"88, 80101, 13808, 14166"
100127,1341327303,"80101, 1988"
100127,1341331492,"80101, 207711"
100127,1341340671,"130722, 80101"
100127,1341378085,"80101, 210553, 135337"
100127,1341378086,"80101, 5226"
100127,1341378090,"80101, 1988"
100127,1341406511,"45605, 80101"
100127,1341406512,"80101, 5193, 26398, 1988"
100127,1341435110,"80101, 468"
100127,1341495960,"80101, 5226"
100127,1341497830,"80101, 13795"
100127,1341510641,80101
100127,1341555227,"80101, 9964"
100127,1341650286,"80101, 5245"
100127,1341666510,"80101, 5193"
100127,1341668809,"80101, 67382"
100127,1341696114,"80101, 3604"
100127,1341700044,"80101, 11876"
97871,1341181070,97871
97871,1341345328,2194
283485,1341181311,4
173406,1341181357,88
88963,1341181412,4665
88963,1341395985,4665
88963,1341402594,88
73365,1341181464,93257
73365,1341354978,69970
73365,1341379349,"121293, 93314"
73365,1341541570,69970
97881,1341181465,97882
97881,1341241797,97882
97881,1341319484,97882
97881,1341329682,97882
97881,1341420196,97882
97881,1341512376,97882
133528,1341181465,250519
202648,1341181558,202648
406033,1341181596,3369
160038,1341181617,93257
27682,1341181691,65644
119705,1341181781,119704
119705,1341182969,119704
119705,1341416801,"119704, 119703"
294416,1341181782,88
294416,1341495171,294416
28390,1341181817,129924
445083,1341181849,3369
232834,1341181962,3369
20411,1341182071,42
111627,1341182074,153143
198907,1341182076,3369
198907,1341554347,118519
274266,1341182081,88
400258,1341182088,3369
114693,1341182269,97446
22567,1341182306,2415
22567,1341494260,11891
27394,1341182350,27394
44086,1341182380,84647
44086,1341234490,114027
44086,1341255441,64833
44086,1341358694,136057
44086,1341366509,282764
44086,1341367532,111330
44086,1341370867,463
44086,1341374364,27029
44086,1341374526,"13813, 88"
44086,1341375000,88
44086,1341375939,34801
44086,1341376320,44086
44086,1341379308,12928
44086,1341380083,282764
44086,1341381376,282764
44086,1341381962,44086
44086,1341382350,34801
44086,1341383427,34801
44086,1341401215,34801
44086,1341401309,34801
44086,1341402022,34801
44086,1341402319,61318
44086,1341402718,16061
44086,1341402922,88
44086,1341402996,"19870, 34801"
44086,1341403229,88
44086,1341412524,44086
44086,1341423352,111325
44086,1341424655,111325
44086,1341445227,"111326, 111325"
44086,1341445246,"282756, 44086"
44086,1341448902,6948
44086,1341487837,44086
44086,1341503499,6373
44086,1341505506,282762
44086,1341623541,"310, 44086"
44086,1341623688,44086
44086,1341668520,64896
44086,1341683068,184607
230753,1341182416,88
416761,1341182419,3369
446759,1341182476,88
248156,1341182561,4
118514,1341182695,118513
118514,1341397064,14577
82834,1341182799,42
82834,1341515693,42
10273,1341182809,158344
10273,1341308784,1988
29648,1341182869,10179
303035,1341183042,3369
29012,1341183085,9107
29012,1341388514,"88, 21585"
383474,1341183113,3369
7684,1341183128,4
7684,1341278779,5245
7684,1341439745,349
7684,1341443011,88
7684,1341451730,176926
384944,1341183189,3369
57367,1341183326,10179
57367,1341379194,10179
57367,1341389765,4917
97385,1341183345,"15717, 65644"
97385,1341430392,8321
129289,1341183457,68307
129289,1341384550,98976
185254,1341183487,43159
185254,1341502000,582
402729,1341183504,3369
235712,1341183606,3369
84225,1341183664,10179
84225,1341542253,12891
105041,1341183815,4
105041,1341433669,18317
14966,1341183932,14967
375074,1341183957,5550
375074,1341409516,5550
297081,1341184015,3369
422355,1341184058,3369
12879,1341184069,10179
12879,1341358412,10179
396654,1341184206,3369
273752,1341184221,3369
377955,1341184245,42
377955,1341547686,42
195999,1341184314,3369
195999,1341428863,2417
164116,1341184330,88
34523,1341184466,42
305541,1341184525,67774
177265,1341184554,42
173415,1341184557,3369
173415,1341361436,3369
36474,1341184585,3604
36474,1341415069,"1062, 3604"
393040,1341184589,3369
215675,1341184598,84647
215675,1341242581,14907
215675,1341371200,5226
215675,1341407535,"13813, 3998"
215675,1341407818,29588
215675,1341416382,"6596, 55"
215675,1341453625,542
172389,1341184633,"109072, 75483"
360504,1341184785,112309
410877,1341184797,3369
393710,1341184820,41382
286479,1341184856,286479
140650,1341184895,14621
140650,1341441474,14621
140650,1341441756,14621
444369,1341184937,3369
81699,1341184962,3369
44308,1341185175,"88, 10179"
44308,1341438306,9108
44308,1341487780,11362
44308,1341622448,15774
73034,1341185178,68307
73034,1341230799,77068
73034,1341261621,68307
73034,1341269011,"111105, 129456"
73034,1341285369,54222
73034,1341317751,68307
73034,1341352501,54222
73034,1341469161,68099
283614,1341185335,223265
283614,1341634447,229438
170661,1341185418,75409
170661,1341411451,132690
420798,1341185547,3369
379840,1341185566,3369
379840,1341665306,220
118574,1341185643,143210
118574,1341389266,42
118574,1341389287,42
151159,1341185706,15885
388222,1341185726,388223
103135,1341185794,45378
103135,1341510355,221
388223,1341185813,388223
428416,1341185827,3369
269512,1341185874,42
432438,1341185896,3369
390238,1341185979,250519
273816,1341186109,3369
84752,1341186127,2156
353475,1341186184,3369
